,발생유형,발생원인,기상특보,선종,톤수,풍속(m/s),풍향(deg),GUST풍속(m/s),현지기압(hPa),습도(%),기온(°C),수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
,0,정비불량,양호,어선,7.31,0.3,40,1,1015,86,25.1,22.3,0.1,0,0,2.1,274
,0,정비불량,양호,모터보트,0.4,4.4,58,5.2,1015.6,90,26.1,26.4,0.6,0.4,0.3,5.3,216
,0,정비불량,양호,어선,9.77,6.2,132,8.5,1014.1,89,29.5,27.8,1.1,0.7,0.5,4.9,237
,0,정비불량,양호,낚시어선,7.93,3.3,158,4,1015.2,85,26.3,24.8,1.5,0.8,0.6,5.8,224
,0,정비불량,양호,낚시어선,9.77,4.4,320,5.6,1017.6,91,27.3,25,1.6,1,0.7,5.8,7
,0,정비불량,양호,화물선,272,3.5,153,4,1013.9,99,22.2,19.5,1,0.6,0.4,4.5,247
,0,정비불량,양호,어선,45,3.2,176,4.9,1013.3,89,24.9,22.8,0.2,0.1,0.1,2.1,176
,0,정비불량,양호,어선,1.8,5.5,168,6.9,1011.1,88,27.9,26.9,2.2,1.1,0.9,4.4,212
,0,배터리 방전,양호,모터보트,0.5,5.4,176,6.5,1012.1,89,27.6,26.9,2.5,1.5,1,6.4,243
,0,정비불량,양호,어선,2.5,6.5,192,8,1009.8,80,26.1,22.7,0.3,0,0,4.9,178
,0,정비불량,양호,어선,3.61,9,185,11.3,1009.1,92,27.3,26.6,1.8,1.2,0.9,4.2,225
,0,정비불량,양호,어선,6.67,1.5,219,1.9,1010.5,94,27.9,25.1,0.7,0.4,0.3,4.3,214
,0,정비불량,양호,기타,0.73,3.3,193,4.2,1009.2,88,24.6,21.9,0.2,0.1,0,2,4
,0,정비불량,양호,어선,29,6.6,191,9.4,1010.9,91,28.7,26.9,1.8,1.1,0.7,5.3,216
,0,정비불량,양호,낚시어선,4.65,2.9,198,3.5,1011.4,90,27.2,26.8,1.1,0.7,0.5,5.8,224
,0,정비불량,양호,낚시어선,8.55,2.2,209,2.8,1011.4,94,25.4,24.9,1.1,0.7,0.5,5.8,221
,0,정비불량,양호,모터보트,0.1,3.6,225,4.4,1011.9,94,24.3,23.9,1,0.7,0.5,5.8,214
,0,정비불량,양호,요트,4.08,6,229,7.5,1009,89,26.4,24.3,1.3,0.9,0.6,7.1,201
,0,관리소홀,양호,모터보트,0.78,3.7,166,4.7,1009.1,93,24,23.8,1.7,0.9,0.6,7.1,213
,0,정비불량,양호,낚시어선,9.77,6.5,241,7.7,1006,88,25.8,25.8,1.8,1.1,0.7,4.3,202
,0,정비불량,양호,어선,18,5.7,235,7.4,1005.9,89,26.1,25.6,2,1.4,1,6.4,211
,0,관리소홀,양호,어선,16,1.3,205,1.7,1005.3,92,22.4,21.8,1,0.6,0.5,8,201
,0,정비불량,저시정,어선,19,3.6,195,4.6,1005.4,97,22.8,22.1,0.2,0.1,0,10.7,340
,0,정비불량,양호,어선,1.87,6.6,224,8.3,1009.4,94,24.5,23.2,1.6,1,0.7,4.3,225
,0,정비불량,양호,어선,24,2.6,143,3,1011.3,88,19.3,21.5,1,0.6,0.4,5.3,250
,0,정비불량,양호,어선,9.77,5.9,31,7.8,1009.2,99,22.1,23.6,2,1.2,0.8,5.5,219
,0,정비불량,양호,어선,2.44,6.6,276,9.7,1009.7,85,22.9,24,2.5,1.6,1.1,7.1,219
,0,정비불량,양호,어선,5.16,0.2,187,0.8,1009.3,93,21.7,23.6,2.4,1.6,1.1,5.6,257
,0,정비불량,양호,낚시어선,7.93,11.1,134,14,1003,93,20.6,22.8,1.5,1,0.7,4,158
,0,정비불량,양호,어선,79,6.4,74,7.5,1011.5,81,23.9,23.3,1.6,0.9,0.7,6.4,41
,0,정비불량,양호,어선,1.71,10.9,83,13.5,1008.8,79,23.6,23.8,2.4,1.4,1,4.9,87
,0,정비불량,양호,모터보트,0.59,5.7,123,7.2,1006.8,78,23.6,20.8,0.4,0.1,0,2.3,51
,0,정비불량,양호,어선,3,1.4,263,1.9,1008.1,78,25.4,24.9,0.6,0.3,0.2,8,211
,0,정비불량,양호,모터보트,2.8,9.1,62,11,1008.7,82,23.7,23.7,2.2,1.4,1,5.8,65
,0,정비불량,양호,어선,1.55,5.6,355,6.8,1011.1,91,24.3,23.6,0.9,0.6,0.4,4.3,68
,0,정비불량,양호,어선,3.84,7.9,12,9.7,1010,79,22.9,23.6,1.2,0.7,0.5,3,45
,0,정비불량,양호,모터보트,3.73,3.1,40,4.2,1006.5,84,25.3,25.1,1.6,1,0.7,5.3,99
,0,정비불량,양호,어선,7.93,3.5,62,4.6,1007.7,81,23.7,23.6,0.9,0.5,0.3,5.3,55
,0,정비불량,양호,어선,9.77,4.7,158,5.8,1008,86,24.1,23.5,0.9,0.6,0.4,5.3,57
,0,정비불량,양호,여객선,364,8,85,10.1,1005.5,92,23.4,24.1,1.7,1.1,0.9,4,213
,0,정비불량,양호,어선,7.93,4.2,80,5.3,1006.1,80,23.4,23.7,1.5,0.9,0.6,8,210
,0,정비불량,양호,화물선,53000,1.7,358,2.7,1004.2,100,20.7,18.8,0.7,0.4,0.3,4.9,203
,0,정비불량,양호,어선,1.62,8.7,64,11.4,1004.5,78,22.9,23.3,1.4,1,0.7,4.6,77
,0,정비불량,양호,낚시어선,9.77,1.9,41,2.5,1005.4,83,21.1,21.6,0.6,0.4,0.3,4.6,225
,0,정비불량,양호,화물선,3763,4.5,69,5.5,1006.9,84,23.7,22.8,0.6,0.4,0.3,3.6,36
,0,정비불량,양호,모터보트,1.5,1,297,1.7,1007.5,70,23.1,25.3,0.4,0.3,0.2,5.8,232
,0,정비불량,양호,낚시어선,9.77,1.3,114,1.6,1008.3,85,22.8,22.3,0.6,0.3,0.2,5.3,212
,0,정비불량,양호,어선,0.74,1.9,220,2.6,1010.3,69,23.9,24.5,0.6,0.3,0.2,4.3,39
,0,정비불량,저시정,낚시어선,9.77,1,205,1.8,1010.5,67,23.5,23,0.4,0.3,0.2,5.3,86
,0,정비불량,양호,모터보트,0,1.2,179,2.1,1011.6,78,22.2,23.8,0.5,0.3,0.2,6.4,163
,0,정비불량,양호,낚시어선,2.99,6.6,155,7.8,1011.4,88,22.8,22.1,1,0.7,0.5,2.7,191
,0,정비불량,양호,어선,0.57,4.7,164,5.6,1012.5,86,22.8,21.5,0.8,0.5,0.4,2.7,208
,0,기타 ,양호,어선,2.99,1,176,2.5,1012.7,73,19.6,21.8,0.7,0.4,0.3,5.8,28
,0,정비불량,황천5급,어선,9.77,2.1,53,3.4,1012.2,75,19.8,21,1.3,0.8,0.6,7.1,63
,0,정비불량,양호,화물선,5901,6.6,116,8.7,1007.8,89,22.2,23.1,1.7,1,0.7,4.4,109
,0,정비불량,양호,어선,6.19,3.4,223,4.1,1008.4,76,22.8,22,0.6,0.1,0.1,2.1,82
,0,배터리 방전,양호,낚시어선,7.31,7.3,102,9.3,1008.4,89,22.2,23.1,1.6,1.1,0.7,4.4,106
,0,정비불량,양호,어선,9.77,8.7,100,10.7,1008.5,90,22,22.4,1.5,1.1,0.7,3.6,91
,0,정비불량,양호,어선,2.41,4,11,5.4,1005.1,93,24.3,23.4,0.7,0.5,0.3,8,221
,0,정비불량,양호,모터보트,2.05,5.6,354,8.2,1004.7,91,24.8,23.6,0.7,0.5,0.4,8,209
,0,정비불량,양호,모터보트,1.86,0.4,298,1.1,1003.2,74,24,23.7,0.8,0.6,0.4,7.1,210
,0,정비불량,양호,모터보트,1.68,1.9,203,2.4,1003.7,76,23.6,23.2,0.7,0.4,0.3,4.7,202
,0,정비불량,양호,유조선,17,4.7,214,5.7,1001.9,82,22.8,22.6,1.1,0.6,0.4,8,212
,0,정비불량,양호,모터보트,1.7,0.5,310,1.4,1002.6,80,24.3,23.2,0.8,0.5,0.4,7.1,197
,0,정비불량,양호,모터보트,1.93,8.6,167,10.2,1000.6,88,22.7,22.1,0.7,0.5,0.3,2.2,198
,0,정비불량,양호,어선,1.34,5,224,6,1002.4,95,17.8,20.1,0.8,0.4,0.3,8,211
,0,정비불량,양호,모터보트,0.6,1,329,1.6,1003.2,83,22.3,22.5,1.1,0.7,0.5,8,216
,0,정비불량,저시정,어선,4.98,9.3,188,10.9,1000.6,93,19.7,19.3,1.4,0.9,0.6,3.6,211
,0,정비불량,양호,모터보트,0.7,6.3,192,7.3,1002.4,95,15.9,19.2,0.5,0.3,0.2,7.1,219
,0,정비불량,양호,어선,6.67,6.5,197,7.8,1001.6,94,19.8,19.4,0.8,0.5,0.3,3,205
,0,정비불량,양호,어선,8.55,1.9,196,2.4,1002.3,89,14.6,20.4,0.7,0.4,0.3,8,207
,0,정비불량,양호,모터보트,2.29,3.6,191,4.3,1002.4,90,17.2,19.3,0.6,0.4,0.3,6.4,194
,0,정비불량,저시정,어선,9.77,3,163,3.8,1002.3,100,16.5,16,0.4,0.3,0.2,3.8,260
,0,정비불량,양호,낚시어선,3,4.5,309,5.9,999.4,82,21.9,20.4,0.7,0.4,0.3,3.4,220
,0,정비불량,저시정,낚시어선,9.77,2.8,266,3.7,1001.6,89,19.5,19.1,0.7,0.5,0.4,2.6,159
,0,정비불량,양호,낚시어선,9.77,2.1,341,4.5,1001.9,97,19.2,21.2,0.8,0.7,0.4,4.4,220
,0,정비불량,양호,모터보트,2.05,4.5,266,5.4,1000.4,95,19.6,20.6,1.8,1.1,0.8,8,221
,0,정비불량,양호,예부선,40,4.9,224,6,999.8,87,21,20.2,0.9,0.6,0.4,3.8,205
,0,정비불량,양호,어선,6.53,4,276,4.7,1002,94,21.2,20.8,1.4,0.9,0.6,8,217
,0,정비불량,양호,어선,9.77,8.7,56,10.6,1006.8,85,21.1,19.8,2.8,1.5,1.1,5.3,67
,0,정비불량,황천6급,화물선,12545,6.9,57,8.8,1004.7,85,19.5,19.9,1.8,1.1,0.8,4.9,67
,0,운항부주의,양호,어선,9.77,3.3,127,3.9,1007.2,95,21.6,20.8,0.6,0.4,0.3,3.4,102
,0,정비불량,양호,낚시어선,5.24,5.5,94,6.5,1003.8,84,23.2,23.3,0.9,0.6,0.4,3,76
,0,정비불량,양호,모터보트,2.8,0.8,219,1.1,1007.2,91,22.3,21.6,0.5,0.3,0.2,4,255
,0,정비불량,양호,화물선,3763,3.8,351,5.1,1007.3,92,19.3,19.9,1,0.2,0.1,4,195
,0,정비불량,양호,요트,7.31,1.1,43,1.7,1008,91,21.7,21.8,0.5,0.4,0.2,5.3,100
,0,정비불량,양호,어선,0.98,5.3,186,6.1,1013.7,93,21.7,19.7,1,0.6,0.4,5.3,168
,0,정비불량,양호,어선,5.35,4.8,23,5.6,1013.1,95,17.2,18,0.7,0.4,0.3,3.2,7
,0,정비불량,양호,모터보트,0.8,5.3,200,6.9,1010.5,93,22.3,22,2.8,1.4,1,5.8,188
,0,관리소홀,양호,모터보트,2.4,4.3,5,5.6,1009.7,90,20.6,20.4,0.9,0.3,0.2,4,181
,0,정비불량,양호,여객선,278,2.6,329,4.2,1010.4,97,21.2,20.4,2.9,1.8,1.3,7.1,143
,0,정비불량,양호,화물선,1673,0,233,1.1,1017,92,20.5,19.5,0.5,0.3,0.2,3.2,78
,0,정비불량,양호,화물선,1673,2,110,2.6,1017.3,91,19.5,19.3,0.5,0.3,0.2,3,112
,0,관리소홀,양호,모터보트,3.5,4.6,43,5.8,1016.2,73,21,20,1.1,0.6,0.5,3.8,82
,0,정비불량,양호,어선,2.44,7.2,67,9.1,1014.8,76,20.9,20.8,1,0.6,0.4,3.2,66
,0,정비불량,양호,고무보트,0,6,96,7.6,1014.2,98,21.6,21.2,1.4,0.8,0.5,3.5,94
,0,정비불량,양호,어선,20,4.7,100,6.6,1014.5,93,23,21.6,0.9,0.7,0.5,3,142
,0,정비불량,양호,모터보트,0.88,6.7,86,8.1,1015.2,99,20.5,21.3,0.7,0.5,0.4,3.1,92
,0,운항부주의,양호,어선,1.81,6.7,86,8.1,1015.2,99,20.5,21.3,0.7,0.5,0.4,3.1,92
,0,관리소홀,양호,어선,7.31,6,318,7.5,1015.2,72,23.3,19.4,0.6,0.4,0.3,2.5,18
,0,운항부주의,양호,모터보트,0.52,5.9,329,6.8,1015.6,79,21.1,19.6,0.7,0.4,0.3,2.7,205
,0,정비불량,양호,어선,2.48,3.8,230,4.7,1012.8,92,19,19.2,0.7,0.4,0.3,4.3,199
,0,정비불량,양호,고무보트,0,4.4,189,5.4,1009.2,89,18.5,16.2,0.9,0.6,0.4,4.3,198
,0,정비불량,황천5급,어선,4.7,4.9,209,5.8,1007.8,84,21.1,19.5,1.6,0.9,0.7,4.3,187
,0,정비불량,양호,모터보트,1.4,7.1,225,8.5,1008.7,90,19.7,19,0.9,0.6,0.4,4.6,213
,0,정비불량,양호,모터보트,2.05,5.2,204,8,1008.1,89,21.6,20.8,1.8,1,0.7,4.6,244
,0,정비불량,양호,유조선,1848,7.8,198,9.4,1007.1,89,20.2,20.1,1.9,1.3,0.9,4,227
,0,정비불량,양호,어선,1.99,8.1,217,9.4,1004.2,91,19,18.6,1.2,0.7,0.5,3.2,226
,0,관리소홀,양호,어선,9.77,5.9,204,7.4,1004.7,95,19.4,18.7,1.4,0.7,0.5,4.3,215
,0,관리소홀,양호,어선,9.77,5.9,204,7.4,1004.7,95,19.4,18.7,1.4,0.7,0.5,4.3,215
,0,정비불량,양호,어선,9.77,6.5,228,7.6,1004.3,87,21.1,20.8,1.4,0.9,0.7,4.3,231
,0,정비불량,양호,모터보트,1.53,10.6,200,12.8,1000.1,75,20,18.3,1.1,0.7,0.5,2.8,195
,0,정비불량,양호,모터보트,0.7,11.4,229,14.5,1002.9,82,19.3,19.4,2.3,1.6,1.1,5.3,231
,0,정비불량,양호,화물선,9549,2.9,308,3.7,1002.2,75,19.5,18.7,1.3,0.7,0.5,4.9,213
,0,관리소홀,황천5급,어선,39,3.7,316,4.9,999.2,75,18.1,18.1,3,1.7,1.2,8,191
,0,정비불량,양호,어선,9.77,6.7,328,8.6,1002,82,20.8,20.7,2.4,1.5,1,4,347
,0,정비불량,양호,어선,71,3.6,156,4.2,1014.2,90,20.9,20.4,0.9,0.5,0.4,7.1,31
,0,정비불량,양호,모터보트,4.99,5,164,6,1014.9,89,19.3,19,1.1,0.7,0.5,7.1,44
,0,정비불량,양호,모터보트,0.59,3.6,138,4.9,1014.9,90,22,21.6,1.3,0.8,0.6,4.3,63
,0,정비불량,양호,어선,2.38,3.6,44,4.5,1014.7,87,18.6,18.8,1.1,0.8,0.5,5.3,73
,0,정비불량,황천5급,어선,39,6.5,159,7.8,1015.1,86,17.9,18.4,1.2,0.8,0.6,3.8,120
,0,정비불량,양호,어선,29,2.8,155,3.3,1011.7,91,16.5,15,0.3,0.2,0.2,4,225
,0,정비불량,양호,어선,6.67,1.8,167,2.4,1011.5,85,22.3,21.5,0.6,0.4,0.3,8,129
,0,정비불량,황천5급,어선,29,6.2,81,7.3,1013.6,86,17.6,17,1.4,0.9,0.6,7.1,49
,0,정비불량,양호,어선,4.24,3.2,13,3.9,1011.5,90,17.4,18.1,0.8,0.5,0.3,8,54
,0,정비불량,양호,어선,1.77,3.7,42,4.7,1011,92,17.8,18.1,0.9,0.5,0.4,8,50
,0,배터리 방전,양호,모터보트,0.34,2.3,35,2.9,1010,82,17.6,17.9,0.6,0.4,0.3,6.4,207
,0,정비불량,양호,어선,4.99,3.2,128,4.1,1008.1,86,15.3,14.8,0.8,0.4,0.3,3.6,227
,0,관리소홀,양호,어선,3,3.2,128,4.1,1008.1,86,15.3,14.8,0.8,0.4,0.3,3.6,227
,0,관리소홀,양호,어선,29,3.6,246,4.7,1008,78,17.5,17.6,1,0.6,0.4,6.4,216
,0,관리소홀,양호,낚시어선,9.77,6.5,271,7.7,1007.9,78,18.5,17.3,0.9,0.6,0.4,6.4,343
,0,정비불량,양호,모터보트,1.42,4.2,211,5.5,1007,76,17.1,16.8,1.5,0.9,0.7,4.9,222
,0,정비불량,양호,어선,15,3.9,271,5,1007.2,83,17.3,17.5,1.6,1,0.7,4.2,278
,0,정비불량,양호,화물선,997,6.9,193,8.4,1005.2,95,17.9,18,0.8,0.5,0.4,4,248
,0,관리소홀,양호,모터보트,1.02,2.7,296,4.1,1002.7,80,16.2,17.3,1.1,0.7,0.5,4.9,152
,0,정비불량,양호,낚시어선,9.77,6.8,186,8.7,1006.5,56,19.4,17.5,1.2,0.8,0.5,3.8,216
,0,정비불량,양호,어선,7.93,1,349,1.9,1010.2,68,17.9,17.4,1.5,0.9,0.6,5.8,243
,0,정비불량,양호,어선,9.77,4,216,5.9,1004.7,65,18.4,16.4,0.4,0.3,0.2,2.1,196
,0,정비불량,양호,어선,39,2.1,96,3.1,1004.1,53,20.1,19,1,0.7,0.5,5.8,33
,0,정비불량,양호,모터보트,3.99,7,214,8.5,1006,79,18.4,17.9,1.5,0.9,0.6,4,170
,0,정비불량,양호,낚시어선,8.55,2.4,222,2.9,1009.4,83,19.1,19.4,0.5,0.3,0.2,6.4,108
,0,정비불량,양호,고무보트,0,5.5,218,6.4,1008.8,78,20.2,17.5,1.2,0.8,0.5,8,37
,0,관리소홀,양호,어선,1.99,2.6,294,3.1,1010.3,84,18,17.3,0.1,0,0,2.2,307
,0,관리소홀,양호,어선,4.95,0.7,188,1.9,1011.4,70,22.1,19.3,0.8,0.4,0.3,4,234
,0,정비불량,양호,모터보트,0.5,4.1,267,5.1,1009,74,19.3,17.2,1.6,1,0.7,8,50
,0,정비불량,황천6급,고무보트,0,3.1,235,4.2,1010.1,75,18,19.4,2,1.2,0.8,8,42
,0,정비불량,양호,모터보트,13,4,300,4.8,1010.9,76,17.1,17.2,1,0.7,0.5,4.3,223
,0,정비불량,양호,모터보트,1.22,4.5,316,5.4,1011.8,82,16.4,16.5,0.9,0.6,0.4,5.8,190
,0,정비불량,양호,고무보트,2.24,2.6,344,3.3,1012.6,88,16.2,17.7,0.7,0.4,0.3,4.2,210
,0,정비불량,양호,모터보트,0.2,1.9,151,2.3,1012.4,90,15.3,14,0.6,0.4,0.3,5.3,197
,0,정비불량,양호,고무보트,0.01,0.7,180,1.3,1012,89,15.9,13.8,0.7,0.4,0.3,4.6,188
,0,정비불량,양호,모터보트,0.89,3.8,318,5.2,1010.4,74,17.6,17.2,1.5,1,0.7,8,59
,0,정비불량,양호,낚시어선,9.77,0.6,197,1.1,1011.6,93,14.8,13.7,0.6,0.4,0.3,3.8,302
,0,정비불량,양호,예부선,48,7.4,300,9.4,1007.6,83,14.9,16.3,0.5,0.2,0.2,2.9,359
,0,정비불량,양호,어선,9.77,4,137,5.5,1009.6,92,18.1,17.1,0.5,0.3,0.2,3.2,143
,0,정비불량,양호,어선,3,2.1,300,2.6,1013,85,17.1,16.9,0.3,0.1,0.1,2.6,116
,0,정비불량,양호,어선,2187,0.7,208,1.2,1010.6,90,17.4,16.7,1.2,0.8,0.6,6.4,189
,0,관리소홀,양호,모터보트,1.38,2,232,2.6,1010.7,82,16.7,17.2,1.3,0.8,0.6,6.4,208
,0,정비불량,황천5급,어선,58,9,182,11.5,1001.1,97,20.3,17,2.4,1.2,0.9,5.8,220
,0,정비불량,저시정,화물선,2985,9.5,201,12.4,1007.5,95,18.5,16.7,1.5,0.9,0.7,4,185
,0,정비불량,양호,어선,9.77,2.5,39,3.2,1011.9,95,18.1,18.3,0.4,0.3,0.2,5.3,38
,0,정비불량,양호,모터보트,1.55,5.9,165,7.2,1012.7,91,16.7,17.3,0.8,0.5,0.4,2.4,152
,0,정비불량,양호,고무보트,0.1,0.5,249,1.1,1011.4,84,17.3,14.3,0.5,0.3,0.2,7.1,186
,0,정비불량,양호,어선,1.25,5.1,137,6.7,1011.1,62,16.9,14.8,0.5,0.1,0,2.2,114
,0,정비불량,양호,고무보트,1.99,7.5,90,11.7,1011.7,88,12.7,12,1.3,0.7,0.5,3.8,53
,0,정비불량,양호,모터보트,2,2.7,69,3.5,1011.7,47,19.6,19.5,1.1,0.7,0.5,4.3,206
,0,관리소홀,양호,모터보트,1.16,1.2,187,2.6,1012.9,74,14,12.1,1.1,0.7,0.5,5.3,273
,0,정비불량,양호,모터보트,1.46,1.1,199,2.1,1014.5,84,12.3,11.4,1.2,0.7,0.5,5.3,255
,0,정비불량,양호,어선,9.77,4.1,222,4.8,1007.4,78,17,16.1,0.7,0.4,0.3,6.4,173
,0,관리소홀,황천5급,예부선,43,6.2,207,8,999.3,74,17.1,15.7,3,1.7,1.2,6.4,184
,0,정비불량,양호,어선,4.11,5,200,6.1,1010.4,81,16.6,15.8,0.6,0.4,0.2,2.6,175
,0,정비불량,황천4급,화물선,1980,10.6,204,14.6,1004.4,93,12.8,10.4,2.8,1.6,1,4.7,226
,0,정비불량,황천4급,어선,9.77,7.5,179,9.5,1012.3,78,12.2,10.3,1.3,0.8,0.6,3.9,243
,0,정비불량,양호,어선,1.24,8.4,187,10.4,1017.5,68,14.6,11.7,1.3,0.8,0.5,3.8,194
,0,정비불량,양호,유도선,5.07,3.7,125,5,1018.6,73,11.3,14.4,0.4,0.1,0.1,2,42
,0,정비불량,양호,어선,9.77,6.5,257,7.9,1010,54,18.6,15.6,1.8,1,0.7,10.7,37
,0,정비불량,양호,화물선,3624,4.9,228,5.6,1015.6,79,13.3,12,1.2,0.8,0.5,7.6,153
,0,정비불량,양호,요트,3.67,5,336,8.2,1007.4,75,17,16,3,2.1,1.5,8,169
,0,정비불량,양호,어선,9.77,7.7,291,9.5,1004.7,78,12.9,15.2,1.2,0.7,0.5,2.9,301
,0,정비불량,양호,어선,2.99,8.6,247,10.6,1005.2,79,16,15.9,1.5,0.9,0.6,3.6,239
,0,관리소홀,양호,어선,2.99,3.2,294,4.4,1007.6,78,15.9,15.9,0.7,0.4,0.3,5.3,168
,0,정비불량,양호,모터보트,1.85,2.7,85,3.6,1009.1,81,17.3,18.6,1.6,1,0.7,4,245
,0,정비불량,양호,어선,71,0,169,1.1,1018.3,80,17.4,17.5,1.6,0.9,0.7,5.8,131
,0,정비불량,양호,어선,44,12.4,223,15.2,1012.2,63,16.6,15.5,2.4,1.4,1,5.3,200
,0,관리소홀,양호,어선,2.69,3.9,69,4.8,1019.9,75,13.8,14.6,0.9,0.6,0.4,5.3,102
,0,정비불량,양호,어선,3.69,5.3,168,7.2,1024.3,54,13.8,16.2,1.1,0.6,0.5,5.8,58
,0,정비불량,양호,어선,5.36,2.5,76,4.1,1024.6,50,14,15.1,1.5,1,0.7,6.4,31
,0,정비불량,풍랑주의보,어선,29,9.8,71,12.5,1020.7,68,16.6,18.5,4.2,2.6,1.8,7.1,96
,0,관리소홀,양호,여객선,39,9.9,77,12.5,1021.5,63,13.4,14.1,2.5,1.6,1.1,5.3,86
,0,정비불량,황천6급,화물선,3763,8.6,23,11.1,1021.1,70,13.9,15,3.4,2,1.4,7.1,354
,0,정비불량,양호,모터보트,5,12.7,71,16.1,1019.6,72,15.2,14.5,3.5,1.7,1.2,5.3,84
,0,정비불량,양호,어선,29,1.9,317,2.8,1019.9,81,13.6,13.2,0.4,0.1,0.1,2.9,3
,0,관리소홀,양호,낚시어선,3,4.4,73,5.6,1019.4,78,14.4,14.5,1.6,1,0.7,8,199
,0,정비불량,양호,낚시어선,9.77,6,72,7.6,1019,73,16.7,15.5,1.4,0.8,0.6,12.8,207
,0,정비불량,양호,어선,2.99,1.1,152,1.7,1019.4,87,13.2,12.7,0.4,0.1,0.1,2.8,177
,0,정비불량,양호,어선,0.34,5.5,206,6.8,1020.9,56,16.6,13.9,0.2,0.1,0.1,2,215
,0,정비불량,양호,어선,3,3.8,155,5.2,1023,85,15.6,16.2,1.2,0.8,0.6,5.8,41
,0,정비불량,양호,어선,5.5,1.6,197,2.3,1020.8,92,12.9,13.4,0.5,0.4,0.3,5.6,210
,0,정비불량,양호,모터보트,0.5,2.6,168,3.1,1022.2,90,10.8,9.3,0.7,0.4,0.3,4,248
,0,관리소홀,양호,어선,1.33,3.5,308,4.4,1020.7,62,14.6,14.2,1.1,0.8,0.5,12.8,181
,0,정비불량,양호,어선,9.77,0.6,78,1.2,1021.2,85,10.7,12.4,0.1,0,0,7.1,180
,0,관리소홀,양호,고무보트,0.5,4.2,187,5.3,1022.3,85,10.9,9.7,0.8,0.4,0.3,4.6,271
,0,정비불량,양호,어선,1.47,2,185,2.8,1020,80,10.4,12.4,0.5,0.2,0.1,2.8,161
,0,정비불량,양호,요트,1.73,2.5,83,4.1,1013.1,50,13.8,16.1,2.1,1.4,1,8,3
,0,정비불량,양호,어선,2.99,2.5,319,3.5,1012.8,61,14.1,16.2,0.9,0.6,0.4,4.9,133
,0,운항부주의,양호,모터보트,0.8,1.2,183,1.8,1017.5,86,14.5,13.9,0.5,0.3,0.2,3.7,161
,0,정비불량,양호,어선,9.77,3.2,118,4.6,1017.5,51,16.2,18.1,1,0.6,0.4,8,62
,0,운항부주의,양호,예부선,23,2.3,245,3.2,1020.5,50,13.1,15.4,1.3,0.7,0.5,5.8,75
,0,운항부주의,양호,모터보트,2,2.6,142,3.2,1024.2,80,8.7,8.6,0.7,0.5,0.4,4.3,300
,0,정비불량,양호,고무보트,2.05,4.2,156,7.6,1027.5,34,16.9,11.9,0.5,0.1,0.1,2.1,73
,0,정비불량,양호,어선,9.77,3.3,111,4.1,1031.7,84,10.1,8.9,0.4,0.2,0.2,5.8,210
,0,정비불량,양호,어선,3.25,8.5,69,10.1,1030.5,78,13.5,15.7,2.2,1.3,0.9,5.8,114
,0,정비불량,양호,어선,7.93,9.7,53,12.2,1023.1,66,11.7,15.7,1.9,1.2,0.9,4.9,60
,0,정비불량,양호,어선,7.93,4.8,13,5.7,1021,68,9.6,8.5,1.6,0.8,0.5,4.9,331
,0,정비불량,황천6급,어선,23,10.4,353,13.3,1016.6,64,14.4,15.6,2.6,1.4,1,4.9,23
,0,배터리 방전,양호,어선,4.97,7.5,334,9.1,1018.4,74,12.7,13.6,1.1,0.7,0.5,3.2,330
,0,정비불량,양호,모터보트,0.53,0.3,323,1.1,1018.9,43,16.8,14.9,0.7,0.3,0.2,2.1,71
,0,정비불량,양호,어선,6.51,7.5,354,10.3,1022,62,15.6,16.4,1.5,0.8,0.6,4,330
,0,정비불량,양호,어선,1.75,7.1,280,8.2,1017.7,69,15.8,14.8,1.2,0.8,0.5,6.4,73
,0,정비불량,양호,어선,3,2,323,2.8,1022.3,78,9.4,7.9,0.5,0.3,0.2,4.3,314
,0,관리소홀,양호,어선,9.77,3.3,191,4.2,1021.3,77,12.6,15.3,1.2,0.8,0.6,5.8,114
,0,정비불량,황천4급,어선,79,9.6,57,11.1,1013.4,97,13.6,10.6,4.5,3.2,2,8.8,104
,0,운항부주의,풍랑주의보,화물선,1959,14,46,18.6,1019.6,75,11.4,15.8,5.2,3.5,2.5,8,83
,0,정비불량,양호,예부선,91,14.1,56,19,1018.9,68,14.5,15.9,5.1,3.3,2.4,8,81
,0,관리소홀,양호,모터보트,0.42,4.8,167,6.1,1016.9,61,14.1,15.7,0.7,0.4,0.3,7.1,40
,0,정비불량,양호,어선,1.74,2,293,2.5,1011.2,68,14.2,13.6,0.6,0.4,0.3,7.1,190
,0,관리소홀,양호,예부선,82,4.5,312,5.9,1010.6,40,12.8,15.1,1.9,1.2,0.9,5.8,21
,0,관리소홀,풍랑주의보,어선,89,7.7,251,9.3,1000.5,80,16,12.8,4.1,2.1,1.5,7.1,203
,0,정비불량,양호,화물선,29960,8.7,245,12.6,1004,78,13.2,14.6,3.6,2.2,1.5,8,212
,0,정비불량,양호,낚시어선,3,0.1,231,0.8,1022.3,53,17.3,17,0.6,0.3,0.2,4,14
,0,정비불량,양호,유조선,68,0.1,231,0.8,1022.3,53,17.3,17,0.6,0.3,0.2,4,14
